,comment,length,label_id
6265,شاید خرید یک مدل بالاتر به دلیل چند تغییر ظاهری و ارگونومیکی به علاوه‌ی یک جفت میکروفون استریو خیلی معقول نباشد.,22.0,negative
8527,واقعا گوشی خوبیه و توی هیچ برندی گوشی با این امکانات و این قیمت نمیتوانید پیدا کنید,17.0,positive
8522,اگر بافت غنی و واضح تصاویر فول اچ دی را تجربه کنید، برنامه‌های تلویزیونی و فیلم‌های دلخواه تان دیگر هرگز مانند گذشته نخواهند بود.,25.0,positive
2732,۱ghz در مقابل ۵۲۸mhz۱۲- دوربین دوم در ری امکانات خوبی رو ارائه میدهد۱۳- امکان آپدیت ری به آندروید ۴ یک مزیت بزرگ هست که برای خیلی از گوشی‌ها حتی سامسونگ‌های بالای میلیون و htc‌ها ارائه نشده است.,42.0,positive
1621,مودهای عکاسی خیلی متنوع هستند.,6.0,positive
1637,سیستم لرزش گیر تصویر نیز عملکرد خیلی خوبی دارد و باعث می‌شود که لرزش دست شما در عکس‌ها اثر تاری ایجاد نکند.,23.0,positive
5728,از بدنه که شروع کنیم، باید گفت که ۳n دارای نمایشگری چرخنده است.,15.0,positive
8400,امکاناتش به نسبت قیمتی که داره فوق العادست.,9.0,positive
6603,کار کردن با این گوشی فوق العاده است,8.0,positive
90,این امکان باعث می‌شود که این دوربین‌ها کاملا مناسب کاربران مبتدی قرار گیرند.,14.0,positive
7706,به نظر من تبلت‌های اپل به دلیل فیلتر بودن سایت‌های اون و سختی دانلود و اینکه جابجایی فایل بین کامپیوتر و تبلت سخته خیلی مناسب ایران نیست.,28.0,negative
6254,دوربین بسیار خوبی برای عکاسی و همچنین فیلمبرداری با کیفیت عالی است.,13.0,positive
1864,ولی خیلی راحت میتونین از بازار و جاهای دیگه هم این تبلت رو قیمت بگیرین و متوجه بشین توی این سایت از همه جا ارزونتر میتونید بخریدش.,28.0,positive
3208,رزولوشن این دوربین برای یک گوشی در این سطح خیلی خوب است.,13.0,positive
953,با وجود این باتری شما می‌توانید با مصرف عادی برای بیشتر از ۱ روز بدون نیاز به شارژ مجدد از تبلتتان استفاده نمایید.,24.0,positive
3156,نوت۲ تنها رقیبشه اما الجی بر خلاف مدل قبلی گوشیهاش مثل ۴x که خودم خریدمش یا نکسوس که واقعا فوق العاده هستن ضعیف عمل کرده من با این گوشی کار کردم مکالمه باهاش خیلی سخته.,36.0,negative
4484,کاربرانی که به مصرف انرژی اهمیت می‌دهند حتما خوشحال می‌شوند که این پرینتر دارای ویژگی به نام auto on/auto off است که باعث می‌شود وقتی پرینتر احساس می‌کند که مورد استفاده قرار نمی‌گیرد به صورت خودکار به مود sleep برود.,41.0,positive
7859,همه این کارها در galaxy note ۱۰٫۱ مقدور می‌باشند که به همراه قلم تعبیه شده بسیار راحت‌تر و لذت بخش‌تر صورت می‌پذیرند.,24.0,positive
4521,بر طبق اعلام این سایت، فرکانس پردازنده آیفون ۵ حداکثر ۱٫۲ghz می‌باشد که به همراه ۱ گیگابایت حافظه رم و یک پردازشگر گرافیکی بسیار قدرتمند از نوع powervr sgx ۵۴۳mp و سه هسته‌ای تولید گشته است.,38.0,positive
647,این هارد دیسک در مقایسه با یکسری از هارد دیسک‌های موجود در بازار از نقاط قوت خوبی بهره میبرد.,20.0,positive
4913,فقط در همین حد اشاره می‌کنیم که علاوه بر فن آوری هایی که در این دوربین به کار رفته، از نظر طراحی نیز یکی از بهترین‌ها می‌باشد.,29.0,positive
273,اما با وجود ابعاد و رزولوشن تصویر این صفحه نمایش، تراکم پیکسلی به دست آمده معادل ۲۴۶ppi می‌باشد که بسیار قابل قبول است.,26.0,positive
6232,تو این رنج از دوربین‌های dslr بنظرم بهترینه!,9.0,positive
3930,عکس‌های فوق العاده‌ای میگیره.,5.0,positive
472,اما رم اصلا خوب نیست اگه برای خودم ۴۵۴۰ بخرم حتما رمشو به ۸ ارتقا خواهم داد!,17.0,negative
7050,واقعا همیشه کارم رو راه انداخته و به شدت ازش راضی هستم.,13.0,positive
489,بدون شک desire v و برادر آن یعنی htc desire sv جزو بهترین گوشی‌های دو سیم کارته موجود در بازار هستند زیرا سایر آن‌ها اکثرا بسیار ساده و ابتدایی هستند.,31.0,positive
8964,از دیگر تفاوت‌های این دوربین با مدل پیشین می‌توان به توانایی پشتیبانی p۷۷۰۰ از فیلترهای پیچی ۴۰٫۵ میلی متری، توانایی عکاسی ۱۰۸۰p full hd نسبت به ۷۲۰p hd، توانایی کنترل فلاش‌های وایرلس اکسترنال و سازگاری با یونیت‌های جی پی اس gp-۱ اشاره کرد.,50.0,positive
4669,وسیله‌ای کوچک خوب و کارآمد که چون شرکت سازنده اپل هست باید دوام و کیفیت بالایی داشته باشه.,19.0,positive
3810,طراحی بسیار جالبی داره، دارای سرعت انتقال عالی، نرم افزارهای کارامد و پشتیبانی از یو اس بی ۳ هست و این امکانات در کنار گارانتی سازگار می‌تونه تضمین کننده کیفیت این هارد باشه..,37.0,positive
34,لنز zs۶ خیلی لنز خوبی است به طوری که کمینه‌ی فاصله‌ی کانونی آن ۲۶ میلی متر می‌باشد که در این حال میدان دید خیلی گسترده‌ای را می‌تواند در یک میدان دید پوشش دهد.,34.0,positive
8307,باتریش خیلی زود تموم میشه!,6.0,negative
5070,سلام خیلی به درد میخوره.,6.0,positive
8280,که این مشکل، در مقابل صدها حسن این گوشی، اصلا به چشم نمیاد!,16.0,positive
3607,با اینکه قطر این گوشی حدود ۲ میلی متر از آیفون ۵ بیشتر است ولی با توجه به این ابعاد می‌توان گفت که اصلا یک گوشی قطور محسوب نمی‌گردد، ولی با وجود وزن ۱۶۲ گرمی آن مقداری سنگین به نظر می‌آید.,43.0,negative
7201,به نسبت قیمت جنس خوبی میخرید.,7.0,positive
8002,کمینه‌ی نسبت کانونی این لنز f/۳٫۲-۵٫۹ است که برای عکاسی در شرایط ضعیف نوری نسبتا خوب است.,18.0,positive
8041,مدت نسبتا زیادی به طول انجامید تا کانن به خوبی درک کند که وجود نمایشگر چرخنده به همراه live view می‌تواند‌ترکیب بسیار خوبی به خصوص برای دوربینی مثل ۶۰۰d باشد که کاربری عام‌تری دارد.,36.0,negative
3740,تغییر زیادی نسبت به اس۲ معمولی نداشته فقط یه اپدیت نرم افزاری اندروید ۴٫۱ داره سامسونگ خواسته فروش گوشی اس۲ رو همواره بالا نگه داره که این گوشی رو معرفی کرده همون گوشی ولی با اسمی متفاوت و البته در حافظه ذخیره سازی متفاوت,44.0,negative
7220,همانطور که گفتیم کیفیت دید از زاویه‌ی آن فوق‌العاده است و با چرخاندن و نگاه کردن از زوایای تندتر هم کیفیت رنگ‌ها تغییر نمی‌کند.,25.0,positive
5605,این دوربین از باتری شارژی لیتیوم-یونی nb-۹l بهره می‌برد.,10.0,positive
4379,**از لحاظ زیبایی معرکست!,5.0,positive
1374,این دو دوربین از نظر ظاهری نیز تفاوت هایی با یکدیگر دارند و در کل w۶۳۰ کمی جمع و جورتر است.,23.0,positive
4298,اما وضوح تصویر این صفحه نمایش به خوبی superamoled‌های سامسونگ نیست.,12.0,negative
8204,همچنین در حالت واید ۲۴ میلی متر هم می‌تواند میدان دید بسیار وسیعی را در بر گیرد تا عکس چشم اندازهای گسترده‌ی طبیعی یا فضاهای داخلی را نیز به راحتی و در یک کادر ثبت کنید.,37.0,positive
7375,یکی از خصوصیات گوشی که ذکر نشده اینه که آندرویدش قابل آپدیت به ۴٫۱ است.,16.0,positive
5903,گوشی خیلی شیکو باریکه کیفیت صفحه هم خیلی خوبه.,10.0,positive
1156,البته این یه مزیت نیست که داره با رزولوشن پایین رکورد میزنه بلکه یه ضعف.,16.0,negative
1618,حساسیت سنسور نیز تا ۳۲۰۰ بالا می‌رود که خیلی خوب است.,12.0,positive
9149,پردازنده خوبی هم داره.,5.0,positive
8587,از همه نظر بین گوشی‌های هم رده عالیه.,9.0,positive
4740,تازه اگر در هنگام اتصال به hdtv از طریق پورت hdmi به مود sleep بروید اول باید کابل hdmi را در بیاورید و سپس آن حرکت را انجام دهید.,30.0,negative
7334,و این که نسبت به قیمتش چیزی به جز این انتظار نمی‌ره,12.0,negative
5970,البته این سادگی به معنای زیبا نبودن گوشی نیست، اما در کل طراحی l۷ ii با l۷ هیچ شباهتی ندارد.,22.0,positive
8753,به هر صورت همانطور که گفتیم اگر از توانایی زوم ۱۴ برابر بگذریم، l۶۱۰ تقریبا بهترین دوربین سری l نیکون می‌باشد.,24.0,positive
3224,ظاهرا امکانات جدید و ویژه ایی هم داره که فعلا امتحانش نکردم.,13.0,positive
231,این دوربین با ابعادی کاملا مستطیلی شکل ساخته شده و همانند دیگر دوربین‌های سری ixus بسیار استایلیش و زیبا می‌باشد.,21.0,positive
3628,از امکانات دوربین می‌توان به عکاسی پانوراما، قابلیت تشخیص چهره و لبخند، لرزش گیر دست و ثبت موقعیت مکانی و زمانی اشاره نمود.,26.0,positive
4934,"hx۲۰۰v مجهز به نمایشگر ۳ اینچی ۹۲۱,۰۰۰ پیکسلی نیز می‌باشد که کیفیتی بسیار بالا را ارائه می‌دهد و یکی از با کیفیت‌ترین نمایشگرهای موجود بر روی دوربین‌های دیجیتال می‌باشد.",34.0,positive
1614,بنابراین علاوه بر ویژگی بسیار واید بودن، به ویژگی بسیار سریع بودن هم مجهز می‌باشد.,17.0,positive
8734,از مزایای بسیار مفید دوربین فیلمبرداری jvc gz-mg۳۳۵، این است که قابلیت فیلمبرداری با کیفیت خوب در شب را دارد.,23.0,positive
3961,چهار برابر زوم بیشتر هم به هر صورت به نوبه‌ی خود خیلی خوب می‌باشد.,15.0,positive
9288,۵ این کامپوننت‌ها به صورت پیش‌فرض به ویندوز حل شده است.,11.0,positive
3648,ضمنا ۹۵ درصد امکانات نرم افزاری siii و نوت ۲ در این گوشی وجود داره و در این رنج قیمت عالیه.,22.0,positive
6117,همانطور که پیش از این نیز گفتیم، sx۲۳۰ hs نسبت به دوربین‌های کامپکت از لنزی بسیار قدرتمند برخوردار است.,22.0,positive
2839,بچه‌های xbox ۳۶۰ برن crysis ۲ رو اجرا کنن که داره میاد، متاسفانه به خاطر ضعف پردازنده و حجم پردازش بالا تو این بازی رو حالت ۳d روی ۳۶۰ اجرا نمیشه، برای ماکروسافت با این سیاست‌های عجولانش واقعا متاسفم که چنین کنسولی آورده، در ضمن فقط سری جدید این دستگاه ۳۶۰ slim می‌تونه اینو اجرا کنه چون یکم کمتر داغ میکنه و سه چراغه نمیشه d:,70.0,negative
8813,بسته‌بندی خیلی عالی از دیجی کالا شده بود.,8.0,positive
7351,angry birds و temple run ۲رو راحت اجرا میکنه.۴. بسیار شیک وخوش دسته.,16.0,positive
7523,جای کمی را بر روی میز اشغال می‌کند و سرعت و کیفیت پرینت خیلی خوبی هم دارد.,18.0,positive
6522,۱ تبدیل به نقطه ضعف ios حتی در نسخه جدید ۶ ان شده است.,14.0,negative
312,برنامه‌های موجود برای ویندوز فون از تنوع مناسبی برخوردار است.,11.0,positive
9451,این رابط کاربری درست است که به زیبایی و تکامل رابط کاربری sense کمپانی htc نیست ولی در کل بسیار روان بوده و کار کردن با آن بسیار راحت است.,31.0,positive
8503,در کل می‌توان این‌گونه استنباط نمود که این صفحه نمایش برای این مدل با این قیمت چیزی بیشتر از حد انتظار محسوب می‌شود.,24.0,positive
1764,این مدل نیز همانند مدل سال گذشته تنها ۳۴۴ گرم وزن دارد که آن را به یکی از سبکترین تبلت‌های موجود در بازار تبدیل کرده است.,26.0,positive
4278,در کل می‌توان این گوشی را با وجود ابعاد بزرگ آن یعنی ۷۰×۱۴۳ میلی متر، گوشی خوش دستی نامید.,23.0,positive
3662,خیلی از دستم افتاده اما گوشی هیچ صدمه‌ای ندیده است.,10.0,positive
1403,بدین ترتیب که هیچ گاه و حتی در زمان استفاده زیاد و استرس شدید بر روی لپ‌تاپ، دمای قسمت استراحت مچ و صفحه کلید بالا نمی‌رود و همواره کاملا خنک است.,33.0,positive
8647,در ضمن، قاب پشتی گوشی به راحتی توسط کاربر قابل باز شدن است و قابل تعویض نیز می‌باشد.,20.0,positive
7381,نهایتا بر روی قاب پشتی گوشی نیز دوربین و بلندگو به چشم می‌خورند که همراه با یک لوگوی xperia به زیبایی گوشی افزوده‌اند.,24.0,positive
82,برای کاهش نویز هم میشه سرعت شاتر رو با زاویه نور تنظیم کرد.,14.0,positive
6104,این را هم به حساب ویژگی‌های کاربر دوستانه‌ی این دوربین بگذارید و در کل کاربردهای زیادی می‌تواند داشته باشد.,19.0,positive
6332,شما اگه خوب بهش نگاه کنید متوجه میشید که بیشتر شبیه به یک کتابخوان هستش تا به یک تبلت.,20.0,negative
6068,من حدود ۶ ماه این دوربین رو دارم فقط بگم که خیلی ازش راضی ام و امکانات عالی داره تنها عیبش باز شدن فلاش که عادت میکنید,27.0,positive
8579,بعد از خرید خاموش کنید و ۶-۵ساعتی بزنید شارژ تا خازناش پر بشه و بالا بیاد.,17.0,positive
2886,قابلیت جالبی که در این نوع گیم پد وجود دارد، هماهنگی آن با تمام دستگاه‌های مجهز به usb و سیستم عامل ویندوز xpاست که این موضوع امکان استفاده از آن را روی کامپیوتر امکان پذیر می‌‌سازد.,38.0,positive
4254,واقعا میشه گفت بهترین حریف برای گلکسی اس ۳ و گلکسی نوت ۲ سامسونگ هست..,17.0,positive
9506,زوایای دید این صفحه نمایش واقعا عالیست به طوری که حتی اگر از بالا یا پایین به صفحه نمایش نگاه کنید، هیچ‌گونه تغییر خاصی در کیفیت صفحه نمایش مشاهده نخواهید کرد.,32.0,positive
1117,ما منتظر بودیم که ببینیم اپل بهترین گوشیو تولید کنه، اصلا به صرفه نیست و به پای s iii هم نمیرسه اپل دیگه فقط رو ظاهر گوشیهاش کار میکنه تا سخت افزار.,34.0,negative
9452,از لحاظ گرافیکی نیز، این رابط کاربری از افکت‌های تصویری متنوعی بهره می‌برد به همین دلیل کسل کننده نخواهد شد.,21.0,positive
3100,فقط امیدواریم ال جی در مورد optimus vu سنت شکنی نماید و نسخه ۴٫۱ سیستم عامل اندروید را برای این گوشی دوست‌داشتنی ارائه کند.,25.0,positive
2571,بنده خودم از نزدیک این تلویزیون را مشاهده نکردم ولی در حالت کلی تلویزیون‌های پلاسما با اینکه مصرف برق بالاتری دارند اما وضوح بیشتری داشته و جزییات در آنها بهتر نمایش داده می‌شود از طرفی تلویزیون هایی مانند ال سی دی و ال ای دی پس از چندین دقیقه مشاهده مداوم چشم را خسته میکنند اما تلویزیون‌های پلاسما این گونه نیستند و خستگی چشم در آنها بسیار کمتر است از طرفی سرعت تصاویر در پلاسما بیشتر از مدل‌های دیگر است برای مثال در مشاهده یک بازی فوتبال حرکت توپ در تلویزیون‌ها ی ال سی دی چندان واضح نیست اما در تلویزیون‌های پلاسما کاملا مشهود است,104.0,positive
3873,در حقیقت می‌توان به جرات گفت که کمتر تبلتی در بازار وجود که دوربینی به خوبی دوربینmediapad ۱۰ fhd داشته باشد.,21.0,positive
9065,فیلم‌برداری xperia v نیز شرایط یکسانی دارد و بسیار خوب است.,12.0,positive
1938,اما در کل باید بگوییم که از دیدن کیفیت صفحه نمایش این گوشی هیجان زده خواهید شد.,16.0,positive
8456,اکنون شاید بتوان xbox ۳۶۰ slim را برترین کنسول بازی موجود دانست مخصوصا با وجود kinect microsoft اکنون لذت استفاده از بازیهای xbox چند برابر شده است.,27.0,positive
412,خریدم یکبارم به مشکل نخوردم) همیشه هم از قیمت بازار پایینتره پس با خیال راحت کالاتون رو خریداری کنید,20.0,positive
5572,وقتی با این گوشی کارکردم حتی بعد تجربه گوشی خودم ازش لذت بردم که تو این رنج قیمت گوشی امکانات خوبی دارد.,23.0,positive
8177,nexus ۴ از یک باتری قدرتمند ۲۱۰۰ میلی آمپر-ساعت استفاده می‌کند.,12.0,positive
1054,به نظر من بهترین گوشی دنیا هست,7.0,positive
280,همچنین یک فلاش led نیز به آن کمک می‌نماید که در شرایط نوری نامساعد، عکس‌های بهتری به ثبت برسند.,21.0,positive
5192,پردازنده intel atom این تبلت عملکرد رضایت بخشی را از خود به نمایش می‌گذارد و به راحتی از پس انجام اکثر وظایف روزمره بر می‌آید مادامی که اجرای جدیدترین بازی‌های hd جزو کارهای روزمره شما نباشد.,37.0,positive
354,به دلیل فضای زیادی که وجود داشته، در سمت راست صفحه کلید نیز یک صفحه کلید عددی خیلی خوب قرار گرفته تا کار وارد کردن اعداد خیلی آسان‌تر صورت گیرد.,32.0,positive
3038,از لحاظ نرم افزاری در این قیمت بدون رقیب هست بنده این نظر را با همین تبلت درج کردم ولی نباید انکار کرد که این تبلت عیب بزرگی دارد آنهم پشتیبانی نکردن از حافظه‌ی جانبی هست ولی از لحاظ سرعت و قدرت نرم افزاری از تبلت‌های گران قیمتی مانند ۷plus بسیار بالاتر است صفحه ى نمایش آن هم با اینکه سوپر امولد نیست کیفیت بالا و نور دهی بسیار مناسبی دارد و رنگ‌ها بسیار زنده‌اند و در آخر بدنه ى پشتی آن مورد برسی قرار می‌گیرد که موقع کار کردن حس بسیار خوبی را منتقل می‌کند و از عرق دست هم جلو گیری می‌کند,104.0,positive
7404,به طور کلی دوربین این گوشی عملکردی متوسط و پاسخ دهی سریعی دارد و عکس‌های گرفته شده توسط آن دارای کیفیت متوسطی هستند، میزان جزئیات و غلظت رنگ‌ها نیز در حد قابل قبولی قرار دارند.,37.0,positive
3181,(دوربین بسیار عالی در شرایط نور طبیعی) کیفیت فیلم‌برداری هم در حد مطلوبی هست ولی احساس میکنم galaxy s iii کمی بهتر جلوه میکرد.,27.0,positive
4601,کمینه‌ی نسبت کانونی ارایه شده توسط آن نیز f/۳٫۴-۵٫۶ می‌باشد که نسبتا خوب است.,15.0,positive
4081,دوربین بدون آینه با لنز قابل تعویض x-pro۱، که به جرئت نخستین دوربین در کلاس خود می‌باشد که کاملا برای حرفه ای‌ها ساخته شده است.,25.0,positive
5814,عالیه حرف نداره.,4.0,positive
7954,این حدود ۱ استاپ کم نورتر از mark iii می‌باشد.,11.0,negative
4090,به هر صورت همانطور که گفتیم، به نظر می‌رسد که این بار با دوربین بدون آینه با لنز قابل تعویضی مواجه هستیم که برای نخستین بار می‌تواند کیفیت عکسی در حد بهترین دوربین‌های dslr را ارایه دهد.,39.0,positive
7542,xperia tx نسخه‌ی تصحیح شده‌ی xperia t است پس حتما نقص‌های xperia t برطرف شده.,16.0,positive
5800,فیلم برداریش میشه گفت خوبه ولی نه اونقدر.,9.0,positive
8028,من میخواستم nikon d۳۱۰۰ رو بخرم که با راهنمایی افراد حرفه‌ای پول قرض کردم و اینو گرفتم فقط اینو بگم که مفید‌ترین کار عمرم رو کردم کیفیت عالی و بینظیر فوکوسش در حالت دستی خیلی عالیه ۱۳ تا حالت تصویر برداری داره و میتونین لنز‌های خوبی براش بخرین از نظر من حتی اگه مبتدی هستین و دوربین هم دستتون نگرفتین یا اینکه خیلی حرفه‌ای هستین بازم همینو بخرین.,70.0,positive
9417,tf۷۰۰ تنها ۵۹۹ گرم وزن دارد که آن را به یکی از سبک‌ترین تبلت‌های ۱۰٫۱ اینچی تا به امروز تبدیل کرده است.,24.0,positive
3207,این گوشی از دوربین ۵ مگاپیکسلی در قسمت پشتی بهره می‌برد.,12.0,positive
8985,که البته شما همچنان می‌توانید به عکاسی ادامه دهید.,10.0,positive
2156,دوربین این گوشی مجهز به تشخیص چهره است و فوکوس ثابت داره سیستم عاملش هم به گفته نوکیا تا سال ۲۰۱۲ به سیستم عامل بل آپدیت میشه.,28.0,positive
1483,قبل از همه چیز باید بگم از خرید راحت و بسته بندی شکیل دی جی کالا بیشتر از خود دوربین خوشم اومد البته اینو باید بگم که دلیلش اینه که من قبل از خرید این دوربین نیکون دی ۷۰۰۰ و کانن۱۱۰۰ و چند مدل دیگه رو تست کرده بودم و یه ذهنیت و انتظار بالایی داشتم اما از حق نگذریم به غیر از باتریهای قلمی و درپوش باتری و رم که کمی آزار دهنده است همه چیزش قابل قبوله (با توجه به قیمت),85.0,positive
3258,همین موضوع تا حد زیادی در مورد کیفیت فیلم‌برداری این تبلت نیز صادق است البته با تفاوت اینکه صداهای ضبط شده بسیار شفاف بوده و از کیفیت خیلی خوبی برخوردارند.,31.0,positive
5006,این کمینه‌ی نسبت کانونی بسیار عالی، به شما اجازه می‌دهد که بتوانید در شرایط نوری نزدیک به تاریکی هم با سرعت‌های شاتر بالاتر عکاسی کنید.,27.0,positive
987,در ضمن، با توجه به تجربه موفق iphone ۴s، عملکرد iphone ۵ نیز در زیر نور آفتاب و در زوایای مختلف هیچ گونه کاهشی ندارد.,28.0,positive
206,• طراحی اکثر بخش‌های بدنه دستگاه از پلاستیک مات ساخته شده و به همین دلیل بازتاب نور کمی دارد و در مجموع ظاهر نوت‌بوک بسیار مناسب است.,28.0,positive
3918,سپس برای فیلم برداری کافیست که دکمه‌ی rec را بفشارید و آن را به سوی سوژه نشانه بروید تا بهترین و با کیفیت‌ترین فیلم‌ها گرفته شوند.,26.0,positive
7237,شما حتی می‌توانید تصویر محل خود را به صورت واقعی و ماهواره‌ای مشاهده کنید!,15.0,positive
3751,آنتی‌ویروس پاندا ۲۰۱۳ تنها یک برنامه ضدویروس و ضدبدافزار نیست بلکه حفاظت کامل و همه‌جانبه‌ای را برای اطلاعات و تجهیزات رایانه‌ای شما فراهم می‌آورد.,25.0,positive
5008,بنابراین علاوه بر ویژگی بسیار واید بودن، به ویژگی بسیار سریع بودن هم مجهز می‌باشد.,17.0,positive
7965,یکی از جاذبه‌های بزرگ dslr‌های فول فریم چشمی اپتیکال بزرگ و روشن آن هاست.,15.0,positive
3482,این دوربینو من یه هفته‌ای میشه خریدم تصویر برداری در حد خیلی خیلی عالیه زومش بی نظیره بدون افت هنگام عکاسی محشره خیلی خوش دستو خوش فرمه اما یه چیزی خیلی نگرانم میکنه سایز عکسا در حد ۳۵ در ۲۶ سانتی متره البته اضافه کنم با رزولوشن ۳۵۰ dpi ولی اینکه هنگام زوم عکسا نویز دارن و کیفیت ندارن خیلی به همم می‌ریزه کاش میتونستم عکس با سایز بنر بگیرم که تو زوم مشکلی نداشته باشن,76.0,positive
2994,بسته بندی زیبایی داشت و یکعدد فلش مموری با آرم کمپانی با روکش فلزی هم بعنوان اشانتیون تو بسته بود.,20.0,positive
4418,ایده‌های واقعا جالبی رو ایسوس ارایه میده.,8.0,positive
7254,این ویژگی voice to speech در جاهای دیگر گوشی مثل جستجو در گوگل یا در مروگر برای نوشتن آدرس‌های اینترنتی هم کاربرد دارد.,24.0,positive
369,به قول دوستمون دیجی کالا یک e bay در سطح ملیه که رو دستش نیومده.,16.0,positive
5052,کیفیت بلندگوها بسیار شفاف است و حتی صدای بیس تولید شده نیز کاملا رضایت بخش است و به راحتی می‌توانند جوابگوی نیاز اکثر کاربران باشد.,26.0,positive
122,کلا بگم یک همه فن حریف,6.0,positive
6749,اگر خیلی سریع بخواهیم به سراغ ویژگی‌های عکاسی برویم، نخست به سنسور تصویر می‌رسیم که رزولوشن ۱۰ مگاپیکسل را ارائه می‌دهد و سایز آن تنها ۱/۳ اینچ می‌باشد.,30.0,positive
1820,همچنین از نظر باطری هم خیلی قوی تره و در اخر هم خیلی از این تبلت خوشگل تره,18.0,positive
2148,اما به نظر من که همیشه نوکیا داشته م و الان هم نوکیا ۵۰۰ دارم، این گوشی زیاد کارایی نداره.,22.0,negative
5321,اونم با این همه طرفدار و مشتاق,7.0,positive
4922,فاصله‌ی فوکوس ماکرو آن نیز ۱ سانتی متر می‌باشد که عالیست.,12.0,positive
6082,فقط به نظرم باتری آن چنان قوی نیست!,9.0,negative
2033,درست است که بدنه دستگاه فلزی ساخته نشده است ولی به محض اینکه با لپ‌تاپ کار کنید، متوجه کیفیت ساخت و استحکام بالای دستگاه خواهید شد.,25.0,positive
3614,همان طور که گفتیم بر خلاف superamoled‌های موجود بر روی گوشی‌های سطح بالای سامسونگ، این صفحه نمایش پنل lcd دارد که البته با این حال در زوایای مختلف عملکرد خوبی را از خود به جای می‌گذارد.,38.0,positive
9267,گوشیه خوبیه هر کی میگه بده چرت میگه پوله خریدشو نداره اینجوری میگه من آیپاد تاچ داشتم تمام کارای اینترنتیو باهاش انجام میدادم الان iphone ۴دیگه ترکونده واقعا من گوشی رو دستش ندیدم چون هم کار باهاش راحته هم امکاناتش کامله منرو واقعا ارضا میکنه ممنون از این نقد مفصل شما کلی به معلوماتم اضافه شد در مورد این گوشی و باعث شد که هر چه سریعتر بخرمش تا الان ۳gs داشتم همه محصولات apple رو اوجه,77.0,positive
3887,و در مورد عملکرد و سرعت اجرا برنامه‌ها هم فعلا خوبه در کل نسبت به قیمتش واقعا می‌ارزه,18.0,positive
8071,عکس‌های raw نویز رنگی کمتری نسبت به عکس‌های jpeg دارند.,11.0,positive
2127,به نظر من که گوشی خوب و تقریبا عالی هستش.,11.0,positive
9184,روز‌های اول اهمیتش رو نمیدونستم واقعا گوشی تک ایه مشکلی نداره برای خرید فوق العاده است.,17.0,positive
4132,صدای با کیفیت بیت هم از همه بهتر سخت افزار قوی هم جزو بهترین ویژگی هاشه!,17.0,positive
4268,فکر نکنم تا گلکسی بعدی گوشی ای بهتر از این بیاد، همه چیزش تکمیله,15.0,positive
3136,خصوصا اینکه خیلی خیلی باریکه ۱۴- قابلیت جالبی که داره اینه که هر نرم افزاری بخواید روش نصب کنید، مشکلی نخواهد داشت، چون خودش نرم افزار، و بازی‌ها رو متناسب با صفحه‌اش میکنه؛ درحالی که به نسبت طول و عرض صفحه بر نمیخوره.,48.0,positive
3351,درسته که با این قیمت میتونید یه lg ۴x hd با پردازنده تگرا ۳ بخرید ولی رابط کاربری lg به پای samsung نخواهد رسید و این گوشی یقینا از ۴x hd هوشمند‌تره (با توجه به امکاناتی مثل: smart stay و تمام قابلیت‌های galaxy siii به جز s voice که وقتی به جیلی بین آپدیت کنید به galaxy s ii هم اضافه میشه),64.0,positive
2897,این حافظه متعلق به شرکت سامسونگ می‌باشد و قادر به تامین اطلاعات مورد نیاز پردازنده‌ی گرافیکی با حداقل تاخیر است.,21.0,positive
7396,اما با وجود پشتیبانی این گوشی از wi-fi، ۳g و gprs و همچنین به لطف سخت افزار مناسب و سیستم عامل به روز، مرورگری اینترنت در این گوشی لذت بخش صورت می‌پذیرد.,35.0,positive
7976,هرچند که ۶d برای کاربران dslr‌های aps-c که وسوسه‌ی ارتقاء به فول فریم را دارند ساخته شده، ولی به هر صورت به عنوان دوربینی فول فریم، لنزهای ef-s که مخصوص aps-c‌ها ساخته شده‌اند بر روی این دوربین جوابگو نیستند.,42.0,negative
5423,بدنه sony s مانند گوه، یک حالت شیب داری دارد به همین دلیل وقتی آنرا روی میز قرار میدهید، به راحتی قابل استفاده است.,27.0,positive
284,این گوشی، با سخت افزار مناسب، صفحه نمایش بسیار خوب و طراحی زیبای خود، هر کاربر علاقمند به سیستم عامل ویندوز فون را وسوسه می‌نماید که یکی از آن خریداری کند.,35.0,positive
7713,حتی بعد از این که شما گفتید jetaudio رو هم زدم و چند تا هم آهنگ باز کردم ولی هیچ مشکلی نداشت.,23.0,positive
689,در ضمن، با انتخاب حالت outdoor، کار کردن با آن در زیر نور آفتاب نیز به راحتی و بدون مشکل خاصی صورت می‌پذیرد.,26.0,positive
1127,همین که اسم اپل روی این گوشی هست خودش خیلیه.,11.0,positive
1091,باید به این نکته توجه داشت که درسته مشخصات این گوشی روی کاغذ از دیگر گوشی‌ها ضعیف تره ولی بیشترین بازدهی رو داره.,24.0,positive
8538,زیاد باریک باریک نیست ولی ۱۱٫۴ مناسب این گوشی هست و توی دست خوش دست به نظر می‌رسه.,20.0,positive
