,comment,length,label_id
4750,به هر صورت همانطور که گفتیم، دوربین ورزشی gopro hd hero یک وسیله ایده آل برای ثبت لحظات پر هیجان خاطره انگیز ورزشکاران است.,26.0,4
1192,هنگامی که کلید مالتی تسک را انتخاب می‌کنید، علاوه بر لیست آخرین برنامه‌های اجرا شده، تعدادی برنامه در نوار پایینی وجود دارند (مانند ماشین حساب، دفترچه یادداشت،,32.0,2
4942,یک تبلت ۱۰ اینچی با کیفیت ساخت فوق‌العاده خوب، ۳۲ گیگابایت حافظه داخلی، سخت افزار بسیار قدرتمند، دوربین‌های جلو پشت با کیفیت البته استاندارد مقاومت در برابر آب ضربه مسلما تبلت ارزشمندی محسوب می‌گردد.,38.0,4
1091,از نظر امکانات جانبی نیز همانطور که گفتیم دوربینی سطح مبتدی می‌باشد.,13.0,2
712,در نگاه نخست؛ قالب‌بندی sx۲۳۰ hs به نظر خیلی شبیه به دوربین مدل پیشین یعنی sx۲۱۰ is می‌باشد.,22.0,2
5215,برتری اصلی این پنل نسبت به پنل‌های tn در کیفیت رنگ‌های عالی زوایای دید بسیار بالای آن است.,19.0,4
4831,همچنین کمینه فاصله فوکوس آن نیز به میزان بسیار خوبی کاهش یافته به ۳۹ سانتیمتر رسیده است.,17.0,4
2175,در کل، این گوشی در بین غول‌های چهار هسته‌ای بازار حرفی برای گفتن ندارد، اما در بین گوشی‌های همرده خود، عملکرد بسیار خوبی دارد می‌توان گفت از پس اجرای اکثر دستورات، برنامه‌ها بازی‌ها بر خواهد آمد.,40.0,3
3137,دوستان میگن باتری گوشی ضعیفه ولی من این گوشیو دارم اگر power saver را روشن کنید خیلی خوب شارژ نگه می‌داره,21.0,3
4574,به همراه این سه دوربین، یک کیس ضد آب تا عمق ۶۰ متر نیز همراه شده که واقعا عالیست.,21.0,4
6805,بنده یه دو روزی با این تبلت کار کردم اما با این که تبلت خوش دستی هست اما مشکل اساسیش در عدم کار کردن wifi سیم کارت با هم هست یعنی اگر سیم کارت روی تبلت باشه حتی اگه به حالت نمایه پرواز ببرین باز wifi شناسایی نمیشه تا زمانی که سیم رو از روی تبلت در نیارین شبکه‌های wifi مورد استفاده قرار نمی‌گیرن.,65.0,0
1126,آیپد۳ هم قبلا داشتم.,5.0,2
5514,سلام من دیشب این گوشی رو خریدم حرف نداره دیشب تا صبح نخوابیدم باهاش ور رفتم عاااالیه صفحه نمایش بسیار با کیفیت سی پی یو قوی تنها ایرادش نخوردن کارت حافظه است که عیبی نداره به نظر من گوشیه خاصیه دست هیچ کس نیست,44.0,4
4658,همچنین برای مکالمه تصویری، یک دوربین ۱٫۳ مگاپیکسلی در جلوی این گوشی قرار داده شده که جهت انجام مکالمات تصویری بسیار کاربردی با کیفیت می‌باشد.,27.0,4
755,همان طور که میدانید اسکنر‌ها از ابتدا تا کنون نه فقط در حوزه فنی بلکه در ابعاد اندازه نیز تغییرات فراوانی داشته‌اند.,23.0,2
5130,عالیه دیجی کالا کارت حرف نداره,6.0,4
2049,لولاها نیز صفحه نمایش را محکم در جای خود نگاه می‌دارند.,12.0,3
5,البته مقداری از وزن اضافه مربوط به لنز قدرتمند ۲۸-۳۹۲ میلی‌متری آن با توانایی زوم ۱۴x می‌باشد که در هنگام زوم کامل حدود اینچ (۵ سانتی‌متر) از بدنه بیرون می‌آید.,36.0,2
3160,این دوربین با ظاهری نامتعارف، اما کاملا حرفه‌ای، شما را به دنیای ورزش ماجراجویی دعوت می‌کند.,19.0,3
6729,بسیار عالی بود واقعا حرف نداشت اما ناگهان گوشی خاموش شد دیگه روشن نشد.,15.0,0
6787,درود این محصول سامسونگ از جهات بسیاری مطلوب قابل قبول است اما بنده بعد از خرید این محصول متوجه شدم که اولا فاقد امکان تصویر در تصویر میباشد همینطور بعد از استفاده از عینک سه بعدی آن توسط خودم اعضا خانواده همگی دچار سردرد تحوع شدیم که در مقایسه با محصولات مشابه ال جی که دارای عینک پسیو هستند این معضل بزرگیست.,63.0,0
3517,چون چنین گوشی با چنین قدرتی ۱۶gb واقعا کمه به نظره من,13.0,3
5695,اندروید رو هم که می‌گیره که تو این بازه قیمتی این گوشی رو منحصر به فرد میکنه.,18.0,4
3591,"صفحه نمایشش خوبه, دوربین خوب, واقعا نسبت به قیمتش عالیه",10.0,3
6801,با این حال کمینه نسبت کانونی این لنز در حالت زوم کامل f/۸٫۰ است که باعث می‌شود کاملا لنزی کند محسوب شود.,23.0,0
3880,ابعاد این تبلت به دلیل وجود صفحه نمایش ۱۰٫۶ اینچی آن ۱۷۲×۲۷۵ میلی‌متر حتی بزرگ‌تر از اکثر تبلت‌های موجود در بازار می‌باشد.,26.0,3
4352,سخت افزارش هم فوق العادست.,6.0,4
1078,نهایتا بر روی قاب پشتی نیز دوربین به همراه بلندگو به چشم می‌خورند.,14.0,2
4449,در ضمن، با انتخاب حالت outdoor، کار کردن با آن در زیر نور آفتاب نیز به راحتی بدون مشکل خاصی صورت می‌پذیرد.,25.0,4
3585,قیمت این گوشی با امکاناتی که داره واقعا مناسبه.,10.0,3
2928,من حدود دو هفته میشه که خریدمش واقعا نسبت به قیمتش عالیه.,13.0,3
5905,از آن جایی که برخلاف بسیاری از مدل‌های سطح بالاتر موتور bravia نیز بر روی آن وجود ندارد، بنابراین در تماشای فیلم عکس‌ها هم نمی‌توانید از آن شفافیت خیره کننده لذت ببرید.,34.0,1
5824,یکمم رمش پایینه بخاطر برنامه‌های پیش فرض گوگل رمش همیشه پره که حتما باید گوشیو روت کنید تا بتونید از شرشون خلاص شید.,24.0,1
2036,طراحی پلی استیشن سری ۷۰۰۰۰ نسبت به مدل قبلی خود تفاوت چندانی ندارد، ولی از لحاظ تکنولوژی تا اندازه‌ای نسبت به نسل قبلی خود برتری دارد.,28.0,3
5976,در نقد بررسی hx۱۰۰v عنوان کرده بودیم که نداشتن کفشک فلاش اکسترنال برای آن یک نقطه‌ی ضعف محسوب می‌شود.,21.0,1
6227,توی سایت رایتل هم تو لیست نیست.,8.0,1
5856,گرافیکش چندان قوی نیست میتونست قوی‌تر باشه,7.0,1
4173,بنابراین با یک گوشی هوشمند کاملا قدرتمند کوچک مواجه هستیم که مناسب کاربرانی می‌باشد که امکانات پیشرفته را در ابعاد کوچک می‌خواهند.,23.0,4
5209,نکته خوب این است که در هنگام فیلم برداری می‌توانید سرعت شاتر، دیافراگم، ‌ایزو جبران نوردهی را در اختیار داشته باشید که خیلی خوب است.,27.0,4
618,کلا فقط قیمت رقابتی است امکانات مثلا در فلان گوشی فلان چیز دارد اما در گوشی رقیب با همین امکانات فلان آپشن وجود ندارد,24.0,2
1408,با استفاده از wi-fi داخلی نیز می‌توانید عکس‌ها فیلم هایی که گرفته‌اید را به صورت بیسیم به لپ تاپ یا وسیله‌ی مشابه دیگر منتقل کنید.,26.0,2
5379,بدنه خارجی فلزی آن، کیفیت ساخت فوق العاده بالای آن را مشخص می‌کند حتی با وجود بزرگ بودن گوشی، به لطف منحنی موجود در پشت آن وزن مناسب آن، به راحتی در دست جای میگیرد حس خوبی را به شما القا می‌کند.,46.0,4
342,از نظر اندازه صفحه نمایش رزولوشن تصویر، galaxy iii one البته lumia ۹۲۰ بر آیفون برتری دارند.,19.0,2
6484,نکته جالب این دستگاه این است که به جز سطوح صاف از خیلی چیزها می‌توان اسکن تهیه کرد به طوری که ما در آزمایش‌های خود از صورت دست خود نیز اسکن تهیه کردیم ولی توصیه می‌کنیم شما این کار را تجربه نکنید.,43.0,1
6062,اگه micro sd هم میخورد بهتر بود,7.0,1
5334,از لحاظ نرم افزاری (حداقل روی کاغذ) از بهتریناست!,12.0,4
4350,جمع بندی در نهایت می‌توان گفت که htc one plus یکی از بهترین گوشی‌های موجود در دنیاست.,18.0,4
4122,من دوربینو تازه خریدم خیلی خیلی ازش راضیم,8.0,4
1602,برنامه پخش موسیقی نیز نسبت به نسخه‌های قبلی تغییرات بسیار داشته است.,12.0,2
1684,فقط ۵٫۴ میلیمتره.,4.0,2
1898,برای مثال وقتی گوشی را بر می‌گردانید تا نمایشگر آن به سمت زمین باشد، به یک باره همه‌ی صداهای آن قطع می‌شود.,24.0,2
1345,همچنین مجهز به سنسورهای شتاب سنج برای چرخش خودکار تصویر، قطب نمای دیجیتالی، سنسور پروکسیمیتی سنسور سنجش نور محیطی هم می‌باشد.,24.0,2
6766,یه ساله خریدم خیلی ضعیف است بازی هم که چی بگم هیچ کدوم رو باز نمیکنه,16.0,0
4731,چنین سخت افزار قدرتمندی، محیط کاربری بسیار روانی را برای کاربر مهیا می‌کند.,15.0,4
5088,جمع بندی در کل ممکن است این سوال برای شما پیش آید که آیا نسل پنجم ipod tocuh می‌تواند یک انتخاب ایده آل برای کسانی باشد که علاقمند به iphone بوده ولی قدرت پرداخت هزینه آن را ندارند؟,39.0,4
2661,نسبت به قیمتش گوشی خیلی خوبیه سرعت خیلی خوب تاچ عالی داره جی پی اسش هم خیلی خوب کارآمده تنها ضعفش دوربینشه که لنزش ثابته عکس هاش کیفیت خوبی نداره باطریش هم خوبه سبک خوش دسته در کل ارزش خریدش رو از ۱۰ من میدم (۲نمره رو هم به خاطر دوربینش ازش کم میکنم),56.0,3
6243,من راضی نیستم چون با اینترنتش راحت نمیشه کار کرد,10.0,1
4129,تمامی برنامه‌های پیش فرض سیستم عامل ios نیز برای این اندازه دقت بالاتر از نو طراحی شده‌اند اپل حداکثر تلاش خود را کرده تا کاربران از این افزایش سایز صفحه نمایش، حداکثر بهره را ببرند.,37.0,4
1905,من سفارش دادم.,4.0,2
2450,با استفاده از مود hdr می‌توانید جزئیات بیشتری را در مناطق سایه روشن نمایان کنید.,16.0,3
5986,۲-قاب برچسب محافظشlcd کمیاب ۳-گوشی توی بورسی نیست ۴-سنگین قطوره در کل از سامسونگ راضی ترم، رابط کاربری سامسونگ خیلی بهتره,22.0,1
667,من دو مدل قبل‌تر این گوشی رو داشتم.,9.0,2
5368,۲-کیفیت ساختشم حرف نداره مثل محصولات دیگه ژاپنی ۳-دقت تاچ صفحه که خوبه نمیشه ایراد خاصی ازش گرفت,18.0,4
5741,دوربین بسیار عالی داره خیلی شیک خوش دسته -صفحه نمایش بزرگ-تاچ قوی -پردازنده قدرتمند چیزایی که با s۳ قابل مقایسش کرده,21.0,4
6445,در پشت padfone شکافی برای قرارگیری گوشی طراحی شده که گوشی در آن قرار می‌گیرد هیچ دربی برای محافظت از آن وجود ندارد.,24.0,1
6600,مسلما خیلی بعید به نظر می‌رسد.,7.0,1
3320,همچنان که با آن به راحتی می‌توانید به عکاسی زیر آب نیز بپردازید.,14.0,3
1072,در اصل، وقتی به این گوشی از نمای جلویی نگاه کنید تفاوت خاصی بین آن نسل قبلی نمی‌بینید، اما از نمای کناری پشتی تفاوت‌ها کاملا عیان قابل توجه هستند.,32.0,2
5475,سلام من این تبلت رو از دیجی کالا خریدم بی نهایت عالی شارژ دهیش عالی کیفیت بدنه‌اش هم خوبه آفیس pdf رو پشتیبانی میکنه برای دانشجو یان خوبه.,29.0,4
4120,من خودم این تبلت رو دارم هیچ مشکلی نداره رزولوشن عالی هست هیچ فرقی با نوت ۱۰.,17.0,4
6530,سلام دوستان بنظر من با این امکانات گلکسی اس ادونس هم بهتره هم قیمتش مناسب تره در کل به قول دوستان نسبت به امکاناتش ارزش نداره.,27.0,1
2000,من تا بازی اچ دی نرم افزار رو باهم بازکردم به هیچ وجه افت سرعت دیده نمیشه مولتی تاچش بالای ۱۰ انگشت رو ساپورت میکنه.,26.0,3
4917,واقعا عالیه..,4.0,4
5108,این دوربین مجهز به لنز ۲۵-۲۰۰ میلی متر با توانایی زوم برابر است که کمینه نسبت کانونی f/۳٫۳ را ارائه می‌کند کاملا خوب است.,27.0,4
544,نکته: اگه میخواین ورژن سیستم عاملتون رو ببینید این رمز رو بزنید (۰۰۰۰*) {ستاره- مربع- ۴تا صفر-مربع} با این ورژنی که نوشتم مقایسه کنید.,31.0,2
6780,تنها کیفیت صفحه نمایش تبلت یا همون استیشن خیلی خوبه ولی عالی نیست تنها نکته‌ای که من رو نگران میکنه جمع شدن غبار زیر کاور لنز بعد از یه مدت استفاده است که در سایتها خارجی داخلی گزارش شده خود من هم امروز یه دونه غیار ریز اونجا دیدم که بعد از هزینه کردن یه همچین پولی این ایراد چیز کوچکی نیست امیدوارم مال شما اینجوری نباشه,67.0,0
874,از دیجی کالا خریدم.,5.0,2
1803,همچنین در کانفیگ هایی؛ از پردازنده‌های amd سری‌های نیز استفاده شده است.,13.0,2
2277,وجود تنظیمات مختلف در رابط کاربری دوربین قابلیت ژئوتگینگ یکی از نقاط قوت دوربین این گوشی هستند.,18.0,3
2807,تعدادی برنامه نیز به صورت پیش فرض بر روی پدفون قرار دارد که البته با وجود نرم افزار به روز سخت افزار قدرتمند، کاربر می‌تواند بدون محدودیت از هزاران برنامه‌ی موجود برای سیستم عامل اندروید استفاده نماید.,39.0,3
814,اما کلید‌های کنترلی start، back search در قسمت زیرین صفحه نمایش قرار دارند.,15.0,2
3638,صفحه نمایش بلندگوها صفحات نمایشی که بر روی این لپ‌تاپ‌ها قرار دارد، واقعا خوب است.,17.0,3
6636,همچنین عملکرد گوشی در زوایای مختلف زیر نور مستقیم آفتاب مقداری کاهش می‌یابد که برای یک صفحه نمایش در این سطح چندان دور از انتظار نیست.,27.0,1
1703,به نظر من با این پول میشه که گوشی سونی اریکسون live with walkman یا xperia mini خرید که واقعا گوشیهای کم ایرادتری محسوب میشن.,26.0,2
3380,این بلندگوها برای مصارف اولیه، کیفیت بلندی صدای قابل قبولی را ارائه می‌دهند ولی علاقه‌مندان به گوش کردن به موسیقی یا تماشای فیلم، بهتر است از بلندگوهای خارجی یا هدفون استفاده کنند.,35.0,3
2467,به هر صورت s۲۹۸۰ نیز یک دوربین نسبتا ارزان قیمت سوپرزوم می‌باشد قابلیت‌هایی که ارایه می‌کند هم به کار کاربران مبتدی هم حرفه‌ای می‌آید.,26.0,3
6363,البته این دوربین دارای زوم دیجیتال تا برابر، دیافراگم f/۲٫۸ همچنین زمان‌سنج خودکار می‌باشد، اما در هر صورت از این دوربین نباید چندان توقع خاصی داشته باشید.,29.0,1
5896,در ایزو ۴۰۰ مقداری نویز کاسته شدن از غلظت رنگ‌ها مشاهده می‌شود.,13.0,1
909,این دوربین فلاش داخلی ندارد ولی فلاش اکسترنال به آن متصل می‌شود که اتفاقا به هنگام خرید در جعبه موجود است.,22.0,2
1455,این قابلیت به کاربر امکان می‌دهد که بتواند با تعدادی از مخاطبین مورد نظر را انتخاب کرده با آن‌ها تصاویر اطلاعات خود را به اشتراک بگذارید.,27.0,2
3538,زوم کامل اپتیکال در هنگام فیلم برداری مقدور می‌باشد.,10.0,3
5526,به طور کلی صفحه نمایش fonepad دقیقا همان صفحه نمایشیست که asus بر روی تبلت محبوب google nexus نیز قرار داده است کیفیت بسیار خوبی دارد.,26.0,4
6047,بنابراین سرعت فوکوس خودکار ۳n به خوبی ۵r نیست.,10.0,1
559,از دیگر شکاف‌های موجود بر روی دستگاه می‌توان به شکاف کارت حافظه، جک هدفون، خروجی tv درگاه اتصال داک کیبورد اشاره نمود.,25.0,2
5533,بیشتر قسمت‌های بدنه‌ی آن هم از مواد قابل بازیافت بسیار عالی ساخته شده‌اند.,14.0,4
4006,واقعا تبریک میگم به شرکت فوق العاده ایسوس,8.0,4
3146,ایسوس برای سبک‌تر تولید نمودن محصولات خود، در تولید آن‌ها از تکنولوژی قالب ریزی نانو (nano molding) استفاده کرده است.,23.0,3
5060,این دوربین توانایی ضبط ویدیویی ۷۲۰p hd در سرعت ۳۰ فریم بر ثانیه را هم دارد که بسیار عالیست.,21.0,4
4489,واقعا هارد خوبیه سرعتش مناسبه وزن ضخامتش کمه تا الان که مشکلی نداشته پس از تمام تستها اطلاعات بیشتری در اختیارتون میذارم.,23.0,4
3465,نرم افزارسیستم عامل موجود بر روی تبلت جدید فوجیتسو همان طور که گفتیم سیستم عامل محبوب قدرتمند اندروید می‌باشد.,20.0,3
6561,علاوه بر این، شارژ این کارتریج‌ها تا حدودی سخت است مانند کارتریج‌های مخزنی ساده نیست.,17.0,1
3520,بزرگی دکمه هاش فاصله مناسبش باعث لذت بخش بودن تایپ پیامک میشه.,13.0,3
3996,از همه بهتر کمینه نسبت کانونی آن است که با f/۲٫۹ یکی از سریع‌ترین لنزهای موجود بر روی دوربین‌های کامپکت هم رده می‌باشد.,24.0,4
6080,اما عجیب است که این صفحه نمایش با وجود بهره بردن از پنل ips، عملکرد متوسطی را در زوایای مختلف به نمایش می‌گذارد.,25.0,1
4161,ولی فیلمبرداریش برای یک آماتور خیلی عالیه,7.0,4
3102,سی پی یو گرافیک مناسب در ازای پرداخت این مبلغ.,11.0,3
5257,بهتره از همینجا بگیرین خیلی مطمئن تره,7.0,4
1891,این چیپ، پردازنده چهارهسته‌ای krait با فرکانس ۱٫۵ گیگاهرتز پردازشگر گرافیکی adreno ۳۲۰ را پشتیبانی می‌کند.,18.0,2
3300,همچنین وجود یک گیگابایت حافظه رم در کنار ین پردازنده، باعث عملکرد روان‌تر گوشی خواهد شد.,17.0,3
6144,از پشت که به دوربین نگاه می‌کنیم کمی افسوس می‌خوریم.,11.0,1
2696,کنترل خطای رنگی خیلی خوب صورت می‌گیرد فقط مقداری رنگ بنفش در مناطق پر کنتراست مشاهده می‌گردد.,18.0,3
3715,طراحی جذاب زیبای منحصر به فرد سامسونگ از حاشیه باریک بدنه استفاده می‌کند تا تجربه فراگیرتر گسترده‌تری داشته باشید.,19.0,3
1695,نهایتا، بر روی قاب پشتی گوشی نیز، دوربین به همراه فلاش یک بلندگو به چشم می‌خورند.,19.0,2
1900,از دیگر قابلیت‌های دوربین می‌توان به لرزشگیر تصویر، فوکوس لمسی، ثبت موقعیت مکانی زمانی، تشخیص چهره عکاسی hdr اشاره نمود.,24.0,2
6416,اما ساخت این تبلت تفاوت خاصی نکرده جنس پلاستیکی بدنه در این تبلت هم تکرار گشته است.,17.0,1
6190,اگه حوصله تنظیم منوال ندارین اصلا پیشنهاد نمیکنم.,9.0,1
1184,در مجموع می‌توان گفت که کیفیت صفحه نمایش این گوشی فوق‌العاده است به راحتی می‌تواند با گوشی‌های رده بالای بازار مانند htc one samsung galaxy iii رقابت کند.,29.0,2
3136,همچنین با این مقدار شارژ می‌توان به راحتی بیش از ساعت مکالمه ممتد انجام داد.,16.0,3
1534,این دستگاه قابلیت ارسال دریافت فکس را دارد ولی فاقد گوشی می‌باشد.,13.0,2
3823,سلام گوشی خوبیه ولی یه مشکلی که داره مصرف باطریش یکم بالاست ولی به قیمتش می‌ارزه من که ازش راضیم با این که مصرف باطریش بالاست.,27.0,3
4696,من این تبلت رو دارم واقعا عالیه از نظر سرعت باز شدن صفحات تکه از نظر امنیت وارد شدن بهش هم حرف نداره,23.0,4
3593,در تست‌های انجام شده، عملکرد این تبلت از نظر سرعت اجرای مرورگر باز کردن صفحات وب، کاملا مشابه آیپد جدید در واقع جزو برترین‌ها قرار گرفت.,29.0,3
3358,با وجود قابلیت پشتیبانی صفحه نمایش این تبلت از دستورات چند لمسی نیز، برای انجام چندین لمس همزمان با تاخیری مواجه نخواهید شد.,24.0,3
1454,همچنین در لبه سمت چپ دستگاه نیز درگاه اتصال داک مخصوص آن قرار گرفته است.,15.0,2
5087,صدای فیلمبرداریش عالیه تکنولوژی ضد لرزش ردیابی خودکار سوژه حسابی کیفیت کارو بالا میبره.,15.0,4
3337,از فیس بوک گرفته تا قابلیت ۳d panorama که این گوشی به راحتی انجامش می‌ده.,16.0,3
2070,به هر حال، قیمت بالای لومیا ۹۲۰ ۸۲۰ مانعی برای بسیاری از افراد جهت خرید آن‌ها ایجاد می‌نماید که با تولید عرضه لومیا ۶۲۰، امکان داشتن مدل ارزان قیمت آن‌ها نیز برای آن‌ها فراهم گشته است.,38.0,3
6331,یکی از ایرادات اصلی وارد شده به مدل قبلی نکسوس یعنی galaxy nexus، کیفیت پایین دوربین مگاپیکسلی آن بود.,21.0,1
5586,کیفیت نمایشگر خیلی خوب است به دلیل لمسی بودن، باعث شده که بیشتر دکمه‌های فیزیکی از روی بدنه‌ی دوربین حذف شوند.,23.0,4
2951,در ضمن این را هم بگوییم که ۶۵۰d نخستین دوربین dslr کانن است که از subject tracking بهره می‌برد تا در صورت حرکت سوژه به طور خودکار فوکوس بر روی آن حفظ شود.,35.0,3
1812,در یک قسمت (معمولا دوربین ضخیم‌تر هستند,8.0,2
2875,منم میخوام از این بخرم.,6.0,3
4989,واقعیتی که باعث می‌گردد iphone به یکی از باریک‌ترین سبک‌ترین گوشی‌های هوشمند موجود در بازار هم تبدیل گردد.,19.0,4
2213,این یک ابر گوشی هستش,5.0,3
3327,یک وسیله با کاربرد,4.0,3
5553,پردازنده عالی..,4.0,4
6103,به نظر می‌رسد که این باتری برای یک گوشی در این سطح مقداری ضعیف باشد.,16.0,1
3878,نخستین مهم‌ترین آن‌ها مود عکاسی کاملا اتوماتیک intelligent auto می‌باشد.,11.0,3
902,با این دوربین امکان عکاسی در حالت‌های پیاپی، hdr، panorama عکاسی در شرایط نوری ضعیف را خواهید داشت.,20.0,2
5341,در کل همان‌طور که از یک محصول ساخت کمپانی ایسوس انتظار می‌رفت، کیفیت ساخت گوشی بسیار خوب بوده بدنه از استحکام بالایی برخوردار است.,26.0,4
4342,"اما نکته خیلی خوب درباره این دوربین، پیچ تنظیم مودهای عکاسی آن است که در قسمت بالا قرار گرفته از آن طریق می‌توانید مودهای مختلف از مود عکاسی تمام اتوماتیک ia یا خودکار هوشمند گرفته تا مودهای دستی p,a,s,m را انتخاب کنید.",44.0,4
6212,از لحاظ قیمت بسیار بالا است ولی کیفیتی بی نظیر در مقایسه با گوشی‌های دیگر دارد ولی امکانات استفاده از آن برای خارج از ایران راحتتر مناسب‌تر است انتقال دیتا در آن مشکل است نیاز به نرم افزار خاص دارد,40.0,1
5072,دوست عزیز در مورد حرکت اسلو در کامپیوتر شما باید بگم که سرعت کامپیوتر شما ضعیف است باید کامپیوتر خود را ارتقاء بدید دوربین عالیه.,26.0,4
4616,سلام خیلی به درد میخوره.,6.0,4
3449,من این دوربین رو از دیجی کالا گرفتم باید بگم واقعا از خریدش راضی هستم,15.0,3
6032,این گوشی از فرمت divx پشتیبانی نمی‌کند برای اجرای فیلم‌های با فرمت divx، کاربر باید از برنامه‌های پخش کننده استفاده نماید.,23.0,1
5539,این لنز فوق‌العاده سریع است.,6.0,4
2388,عملکرد این باتری در مدل‌های مختلف بسته به سایز صفحه نمایش نوع سخت افزار داخلی، متفاوت است اما در کل از شارژدهی باتری راضی بودیم.,27.0,3
6647,همچنین به دلیل فقدان سیستم لرزش گیر تصویر اپتیکال، لرزش دست نیز تا حدی می‌تواند مشکل ساز شود، به خصوص اینکه اگر از بزرگنمایی‌های بالا استفاده کنید.,30.0,1
2500,جالب‌تر از آن این است که لنز این دوربین در حالت ماکرو توانایی فوکوس خودکار بر روی سوژه هایی به نزدیکی سانتی متر را دارد!,26.0,3
798,ایسوس بر روی پدفون از نسخه‌ی ۴٫۰ سیستم عامل اندروید استفاده نموده است.,13.0,2
5419,کانن در طراحی آن خیلی استاندارد عمل کرده است.,9.0,4
4439,کیبورد تاچ پد صفحه کلید هرچند که از نوع مدرن‌تر جزیره‌ای با کلیدهای جدا از هم جزیره‌ای نیست، ولی عملکرد بسیار خوبی دارد.,25.0,4
1190,البته در همین سمت، کانکتور مخصوص اتصال گوشی به داک نیز به چشم می‌خورد.,16.0,2
6174,فقط پردازنده‌اش یه کم ضعیفه صفحش هم led نیست!,10.0,1
3347,این بلندگوها که با همکاری کمپانی altec lansing ساخته شده‌اند، کیفیت صدایی کاملا رضایت بخش ارائه می‌دهند.,19.0,3
6441,البته تو کنفرانس اپل گفته شد که قیمتش با ۴s یکسان است ولی یقینا تو ایران که بیارن گرون‌تر میفروشن,19.0,1
6497,اما مشکل این جاست که دوربین پس از چند دقیقه‌ای که با آن کار نمی‌کنید به مود sleep می‌رود اگر خواستید دوباره آن را بیدار کنید باید نمایشگر را بسته دوباره باز نمایید.,34.0,1
5848,رو قاب پشتی مخصوصا رنگ مشکی که من دارم اثر انگشت میمونه (زیاد) بهتر بود مثله optimus ۴x باشه.,22.0,1
60,من ترجیح میدم xperia بخرم,5.0,2
4951,در کل عکس‌ها فیلم‌های گرفته شده با این دوربین بسیار رضایت‌بخش با کیفیت می‌باشند.,15.0,4
1525,درگاه usb در سمت چپ، خروجی ۳٫۵ میلی متری هدفون در بالا دوربین مگاپیکسلی به همراه فلشled بلندگو در پشت گوشی از دیگر اجزای تشکیل دهنده neo می‌باشند.,30.0,2
3031,اضافه شدن فرمت raw یه پیشرفت خوب تو این دوربینه.,11.0,3
5608,بسیار خوش‌دست عالی هست البته حتما براش قاب ژله‌ای محافظ ضدخش صفحه‌نمایش بگیرید..,15.0,4
6469,در کل ایده بسیار جالبیه ولی ای کاش این ایرادش رو درست میکردن,13.0,1
11,منم مثل خیلی‌های دیگه عشق نیکون کانن رو داشتم!,10.0,2
6327,ارزش این قیمت رو نداره,5.0,1
2238,روی کاغذ که عالی هست بی رقیب ولی باید بیاد ببینیم چطوره.,13.0,3
6059,دوست عزیز در مورد نانو سیم کارت به این راحتی نیست.,12.0,1
496,سونی لایو رو من از خرداد تا الان دارم.,10.0,2
2422,لازم به ذکر است که این دیکشنری از زبان فارسی نیز پشتیبانی می‌کند.,14.0,3
3366,جزو معدود گوشی‌های با رم۲ گیگ که اجرای عالی فرامین رو تضمین میکنه.,14.0,3
1235,این قابلیت به کاربر امکان می‌دهد که بتواند با تعدادی از مخاطبین مورد نظر را انتخاب کرده با آن‌ها تصاویر اطلاعات خود را به اشتراک بگذارید.,27.0,2
6578,به دلیل ضخامت بسیار باریک sleekbook‌ها، آستانه عمق کلیدها کم بوده کلیدها فضای کافی برای حرکت ندارد.,19.0,1
741,مدل‌های میانی بیشتر از نسل دوم پردازنده‌های دو هسته‌ای intel core i۵ intel core i۳ استفاده می‌کنند.,18.0,2
5180,بسیار مقاومه شارژش هم خوبه.,6.0,4
2310,بیش از ۱۰۰۰ تا عکس فیلم باهاش گرفتم.,9.0,3
6229,با سلام من یک هفته است که دوربین رو خریداری کردم اولین نکته که این دوربین ساخت چین است دوم اینکه در مود دستی که رنگهای عکاسی استاندارد کرم سیاه سفید دارد شما عکس کرم را نمیتوانید بگیرید فقط سیاه سفید استاندارد را میتوان انتخاب کرد سوم اینکه با توجه به قیمت آن عکسهای خوبی نمی‌توان گرفت فقط کار راه انداز است,62.0,1
6574,بدین ترتیب که با توانایی زوم ۲۴ برابر این لنز در رده پایین‌تر سوپرزوم‌ها قرار می‌گیرد.,17.0,1
6151,اما پس از مدتی، بازی‌ها برنامه‌های سنگین‌تری معرفی شدند که به قدرت پردازشی بیشتری نیاز داشتند.,18.0,1
5355,رنگ‌های تولید شده توسط صفحه نمایش بسیار زنده طبیعی بوده زاویه دید آن نیز رضایت بخش است.,18.0,4
1895,padfone نزدیک به ۱۴۰ میلی‌متر طول میلی‌متر ضخامت دارد که کمی بزرگ‌تر ضخیم‌تر از samsung galaxy iii می‌باشد آن را به یکی از بزرگ‌ترین گوشی‌های ساخته شده تا به امروز تبدیل کرده است.,33.0,2
1853,این فیلم برداری‌های سریع در رزولوشن vga کمتر از آن صورت می‌گیرد.,13.0,2
2901,اما ویژگی مشترک بین همه‌ی کانفیگ‌ها‌ی این نوت‌بوک، بهره‌گیری از کارت گرافیکی مستقل با ظرفیت حافظه‌ی گیگابایت است.,20.0,3
9,قدرت ipad اما کوچکتر,4.0,2
1196,باتری باتری استفاده شده در این تبلت یک باتری لیتیوم پلیمری ۶۶۰۰ میلی آمپر ساعتی است.,17.0,2
